open,close,low,high,volume
1.071595,1.071615,1.071465,1.071655,0
1.071625,1.071605,1.071485,1.071665,0
1.071585,1.071385,1.071335,1.071585,0
1.071375,1.071295,1.071255,1.071385,0
1.071295,1.071325,1.071285,1.071545,0
1.071345,1.071475,1.071275,1.071495,0
1.071475,1.071415,1.071335,1.071505,0
1.071385,1.071495,1.071375,1.071495,0
1.071495,1.071445,1.071415,1.071555,0
1.071435,1.071545,1.071335,1.071555,0
1.071555,1.071645,1.071535,1.071735,0
1.071615,1.071665,1.071555,1.071755,0
1.071665,1.071495,1.071475,1.071675,0
1.071475,1.071385,1.071375,1.071565,0
1.071385,1.071525,1.071345,1.071585,0
1.071535,1.071915,1.071535,1.072035,0
1.071885,1.071945,1.071875,1.071975,0
1.071965,1.072025,1.071955,1.072115,0
1.072025,1.072005,1.071985,1.072105,0
1.072015,1.071935,1.071935,1.072045,0
1.071955,1.071815,1.071815,1.072005,0
1.071805,1.071895,1.071775,1.071965,0
1.071885,1.071785,1.071775,1.071955,0
1.071785,1.071815,1.071755,1.071855,0
1.071815,1.071635,1.071635,1.071865,0
1.071655,1.071635,1.071485,1.071665,0
1.071645,1.071465,1.071435,1.071655,0
1.071495,1.071495,1.071445,1.071555,0
1.071505,1.071395,1.071385,1.071515,0
1.071385,1.071385,1.071285,1.071425,0
1.071385,1.071205,1.071205,1.071385,0
1.071195,1.071595,1.071195,1.071605,0
1.071585,1.071635,1.071575,1.071685,0
1.071635,1.071555,1.071505,1.071705,0
1.071565,1.071555,1.071465,1.071625,0
1.071555,1.071545,1.071495,1.071625,0
1.071555,1.071615,1.071515,1.071655,0
1.071635,1.071545,1.071545,1.071735,0
1.071545,1.071515,1.071485,1.071565,0
1.071515,1.071585,1.071465,1.071635,0
1.071595,1.071605,1.071425,1.071605,0
1.071615,1.071615,1.071515,1.071675,0
1.071595,1.071635,1.071585,1.071695,0
1.071635,1.071465,1.071465,1.071645,0
1.071455,1.071475,1.071375,1.071495,0
1.071465,1.071435,1.071365,1.071625,0
1.071435,1.071625,1.071425,1.071625,0
1.071625,1.071885,1.071615,1.071925,0
1.071885,1.071995,1.071795,1.072005,0
1.071995,1.071995,1.071975,1.072125,0
1.071995,1.072205,1.071885,1.072205,0
1.072195,1.072245,1.072195,1.072405,0
1.072255,1.072105,1.072105,1.072295,0
1.072105,1.072195,1.072095,1.072315,0
1.072235,1.072165,1.072055,1.072235,0
1.072155,1.072185,1.072065,1.072195,0
1.072175,1.072155,1.072105,1.072205,0
1.072155,1.072125,1.072075,1.072195,0
1.072125,1.072095,1.072065,1.072295,0
1.072135,1.072145,1.072095,1.072205,0
1.072035,1.072115,1.071975,1.072125,0
1.072125,1.072425,1.072105,1.072435,0
1.072505,1.072565,1.072495,1.072625,0
1.072535,1.072675,1.072535,1.072685,0
1.072685,1.072855,1.072685,1.072925,0
1.072855,1.073025,1.072845,1.073075,0
1.073025,1.072795,1.072785,1.073025,0
1.072805,1.072715,1.072715,1.072905,0
1.072735,1.072825,1.072705,1.072845,0
