open,close,low,high,volume
160.2705,160.1525,160.1295,160.3015,2173
160.15,160.187,160.15,160.303,3565
160.188,160.306,160.1835,160.3105,3065
160.3055,160.261,160.227,160.3885,2799
160.2615,160.3505,160.246,160.4045,2804
160.351,160.26,160.236,160.369,1810
160.2605,160.2975,160.198,160.3325,2416
160.298,160.1265,160.0885,160.3205,2211
160.127,160.229,160.061,160.237,2726
160.23,160.3415,160.2205,160.3935,3270
160.341,160.253,160.2305,160.381,2875
160.252,160.262,160.1875,160.303,2602
160.261,160.2845,160.1945,160.3145,2530
160.284,160.5225,160.2825,160.5365,2964
160.5235,160.5115,160.439,160.552,2614
160.511,160.4915,160.486,160.578,2029
160.49,160.419,160.356,160.5205,3181
160.4185,160.4895,160.4155,160.582,2481
160.491,160.6015,160.476,160.651,2399
160.6025,160.7555,160.567,160.758,2066
160.756,160.7565,160.717,160.7945,2007
160.757,160.758,160.673,160.7815,2086
160.7585,160.833,160.747,160.9015,2647
160.829,160.7935,160.742,160.855,2259
160.7945,160.7255,160.704,160.831,2404
160.725,160.7705,160.698,160.8015,2555
160.771,160.8035,160.7645,160.8605,3313
160.803,160.747,160.6895,160.8325,2264
160.746,160.7405,160.724,160.8085,1927
160.74,160.7415,160.6805,160.8015,1726
160.7425,160.7255,160.699,160.7875,1959
160.725,160.735,160.714,160.8505,2145
160.734,160.7725,160.7025,160.799,1582
160.7735,160.869,160.733,160.8785,2291
160.868,160.818,160.801,160.918,2221
160.8205,160.6945,160.691,160.84,2664
160.697,160.772,160.6715,160.773,2419
160.7725,160.8105,160.6925,160.826,2122
160.8095,160.6715,160.6625,160.837,2637
160.671,160.6755,160.639,160.7225,1971
160.674,160.656,160.6305,160.7115,1824
160.6565,160.7035,160.6045,160.7985,2620
160.703,160.7485,160.645,160.756,1770
160.749,160.6785,160.6615,160.7495,1460
160.679,160.8325,160.6735,160.858,1621
160.834,160.8405,160.7965,160.8735,1547
160.842,160.8025,160.7795,160.8815,1682
160.803,160.809,160.7795,160.8635,1782
160.8095,160.6615,160.649,160.815,1715
160.6595,160.63,160.63,160.681,1418
160.6305,160.6635,160.6025,160.693,1418
160.6625,160.5205,160.5205,160.6675,2216
160.5215,160.5375,160.499,160.6,2330
160.5365,160.505,160.4715,160.5505,1723
160.5055,160.4945,160.429,160.564,1601
160.4955,160.5035,160.453,160.5395,1482
160.505,160.4635,160.4485,160.529,1374
160.463,160.44,160.4195,160.494,1793
160.4395,160.4565,160.4375,160.543,2174
160.455,160.4995,160.44,160.513,1786
160.4985,160.5615,160.4985,160.573,1505
160.563,160.576,160.5485,160.604,1780
160.5755,160.6335,160.553,160.6385,1974
160.632,160.6545,160.5605,160.663,2369
160.655,160.599,160.5935,160.6585,1885
160.598,160.6045,160.59,160.647,2003
160.604,160.6655,160.5995,160.677,1549
160.666,160.7925,160.659,160.8045,1367
160.793,160.8785,160.777,160.8835,1579
160.878,160.8555,160.843,160.916,1475
160.8545,160.778,160.767,160.8595,1621
160.7795,160.8435,160.764,160.862,1673
160.844,160.881,160.834,160.9025,1328
160.8785,160.875,160.84,160.942,1463
160.8745,160.791,160.767,160.8835,1655
160.79,160.7075,160.684,160.79,1546
160.708,160.7685,160.689,160.788,1386
160.768,160.7095,160.7045,160.791,1490
160.71,160.7085,160.659,160.7495,1576
160.709,160.758,160.6745,160.761,1461
160.7595,160.7945,160.727,160.8575,2008
160.794,160.7835,160.781,160.874,1668
160.7825,160.9045,160.7585,160.911,1591
160.903,160.9095,160.8645,160.9275,1307
160.9115,160.936,160.8985,160.9425,1084
160.9355,160.9615,160.934,160.998,922
160.962,160.923,160.885,160.969,1134
160.9215,160.905,160.8995,161.001,1570
160.9045,160.9165,160.866,160.921,1405
160.919,160.963,160.918,161.0075,1347
160.964,160.9685,160.879,160.999,1666
160.968,160.925,160.9195,161.0365,1931
160.926,160.8125,160.8075,160.953,1919
160.812,161.0055,160.8075,161.018,1549
161.007,160.862,160.8435,161.014,1384
160.8615,160.8055,160.797,160.896,1455
160.8045,160.763,160.7505,160.8415,1245
160.7635,160.69,160.6665,160.7715,1229
160.6895,160.645,160.602,160.7305,2077
160.6455,160.6455,160.63,160.6935,1807
160.6445,160.6755,160.6045,160.71,2108
160.6765,160.55,160.5055,160.6925,1997
160.5515,160.5855,160.5185,160.593,1948
160.585,160.4795,160.4305,160.589,1741
160.4785,160.6295,160.449,160.6435,2266
160.63,160.706,160.6015,160.7095,1147
160.7065,160.6395,160.577,160.7065,2042
160.64,160.5955,160.5935,160.6835,1578
160.595,160.586,160.5665,160.6005,1179
160.5875,160.6575,160.5715,160.669,1526
160.658,160.5945,160.589,160.709,1879
160.592,160.571,160.5155,160.597,2073
160.5725,160.5255,160.508,160.583,1419
160.5265,160.6205,160.5245,160.6265,1302
160.621,160.6185,160.611,160.701,1866
160.618,160.6455,160.5445,160.6515,2132
160.644,160.6315,160.622,160.6815,2148
160.6325,160.5695,160.5445,160.65,1709
160.57,160.5785,160.5415,160.6445,1770
160.578,160.55,160.5455,160.6185,1647
160.5495,160.6095,160.5335,160.6335,1299
160.61,160.6185,160.557,160.652,1861
160.618,160.546,160.4895,160.6385,1480
160.5455,160.645,160.501,160.6725,2150
160.648,160.642,160.571,160.6775,2409
160.6425,160.6075,160.5765,160.665,2292
160.606,160.7755,160.5785,160.8235,2545
160.7745,160.827,160.7625,160.884,2777
160.8265,160.862,160.744,160.864,1942
160.8615,160.831,160.804,160.8625,1399
160.8305,160.815,160.7865,160.844,1125
160.816,160.911,160.763,160.9125,1641
160.9105,160.994,160.905,161.0095,1496
160.9935,161.0105,160.946,161.0265,1802
161.009,160.9535,160.9515,161.0235,1482
160.952,160.95,160.904,160.9565,1502
160.9505,160.936,160.8845,161.033,1780
160.937,161.0365,160.9345,161.073,1411
161.037,161.1495,161.0355,161.1585,1511
161.149,161.284,161.1205,161.299,1633
161.2835,161.381,161.2345,161.397,1855
161.3805,161.2415,161.2065,161.4085,1455
161.241,161.356,161.2115,161.3595,1676
161.3555,161.222,161.209,161.3625,1317
161.2215,161.2775,161.2035,161.2995,1239
161.2765,161.1985,161.163,161.2885,1646
161.199,161.1065,161.0435,161.203,2133
161.107,161.165,161.105,161.2025,1986
161.1645,161.1715,161.1045,161.1955,1785
161.1725,161.2,161.1235,161.2175,1311
161.2005,161.199,161.145,161.218,1432
161.2,161.1965,161.1835,161.318,2329
161.1975,161.194,161.189,161.2445,1574
161.1945,161.2625,161.1625,161.3165,2065
161.263,161.2715,161.2375,161.295,1938
161.271,161.295,161.247,161.3395,1526
161.297,161.22,161.2175,161.3375,1515
161.219,161.2855,161.206,161.308,1369
161.286,161.1685,161.161,161.2935,1423
161.168,161.2615,161.158,161.2885,1678
161.261,161.2615,161.214,161.274,1361
161.262,161.254,161.2245,161.28,1337
161.2535,161.199,161.18,161.2765,1359
161.1995,161.207,161.137,161.2245,1302
161.2075,161.1695,161.15,161.225,1461
161.1705,161.1605,161.125,161.216,1524
161.16,161.087,161.086,161.163,1404
161.0875,161.059,161.0555,161.1105,1530
161.0605,161.032,161.015,161.0685,1216
161.0315,161.0325,160.9955,161.0445,1135
161.033,160.945,160.9335,161.0365,1265
160.9425,160.983,160.9045,160.983,1068
160.9825,160.9615,160.9555,161.031,1249
160.9625,160.9795,160.9245,160.996,1232
160.9785,160.9875,160.929,160.9925,1409
160.987,160.934,160.91,160.9985,1509
160.9345,160.9345,160.907,160.964,1144
160.934,160.963,160.909,160.9805,1310
160.965,160.9915,160.9225,160.997,900
160.991,160.997,160.9665,161.0025,914
160.9985,160.965,160.961,161.017,1003
160.9665,160.9685,160.9085,161.007,1046
160.969,160.938,160.937,161.0295,1227
160.9385,160.9945,160.9275,161.011,1099
160.995,161.0175,160.9845,161.0795,1364
161.0165,160.9785,160.953,161.0165,1338
160.979,160.894,160.893,161.035,1671
160.8945,160.8115,160.788,160.9025,1067
160.812,160.7525,160.7465,160.814,1299
160.753,160.7495,160.7325,160.7675,1472
160.749,160.8225,160.7475,160.851,1555
160.821,160.7405,160.737,160.8455,1468
160.7385,160.83,160.731,160.832,1491
160.8305,160.8305,160.82,160.866,1302
160.831,160.796,160.7545,160.833,1409
160.795,160.7745,160.7595,160.813,928
160.7735,160.713,160.711,160.799,1255
160.7125,160.7425,160.6615,160.7425,1196
160.744,160.83,160.744,160.8315,1293
160.8305,160.8785,160.78,160.881,1590
160.879,160.9445,160.8745,160.9445,1422
160.9435,160.9345,160.837,160.9615,1692
160.9335,160.9745,160.899,161.029,1905
160.974,160.9605,160.947,161.027,1681
160.96,160.894,160.8875,160.99,1283
160.894,160.8865,160.8555,160.9135,1505
160.8855,160.838,160.8325,160.923,1439
160.8385,160.8835,160.819,160.9005,1636
160.883,160.8005,160.7945,160.884,1218
160.8015,160.7275,160.726,160.819,1315
160.727,160.773,160.6985,160.781,1665
160.774,160.767,160.7285,160.8495,1983
160.766,160.6885,160.682,160.778,1401
160.689,160.749,160.689,160.7655,1532
160.7495,160.7235,160.6685,160.7495,1287
160.7205,160.79,160.7135,160.825,1574
160.7905,160.736,160.725,160.8,1338
160.7365,160.7565,160.7275,160.778,1474
160.757,160.791,160.751,160.806,1077
160.792,160.83,160.7905,160.856,1831
160.8305,160.918,160.83,160.926,1379
160.917,160.938,160.858,160.96,1312
160.9385,160.9505,160.927,161.0235,1042
160.951,160.972,160.9495,160.9965,1509
160.9715,160.9925,160.9595,161.0075,1698
160.993,161.043,160.986,161.069,1347
161.0445,160.952,160.902,161.0605,1826
160.951,161.0165,160.942,161.036,1343
161.0175,160.898,160.8925,161.053,1717
160.8985,160.806,160.771,160.911,1649
160.8075,160.7875,160.778,160.8315,1667
160.787,160.86,160.78,160.919,1653
160.8595,160.8935,160.8255,160.94,1780
160.8925,160.936,160.847,160.943,1442
160.9375,160.884,160.879,160.953,2059
160.885,160.988,160.8805,160.988,1571
160.9885,160.967,160.9475,161.0275,2020
160.9675,160.878,160.877,161.013,1696
160.8785,160.8895,160.7995,160.8965,1797
160.888,160.87,160.824,160.9015,1840
160.8685,160.857,160.821,160.889,1615
160.8535,160.8675,160.821,160.8805,1391
160.8665,160.902,160.8345,160.924,1900
160.9025,160.894,160.859,160.917,1390
160.895,160.9515,160.884,160.974,1828
160.951,161.0155,160.9105,161.021,1410
161.0165,161.01,160.9895,161.127,1971
161.0095,160.8825,160.878,161.0315,1707
160.884,160.8045,160.747,160.886,2151
160.804,160.8505,160.784,160.923,2202
160.848,160.899,160.8245,160.9005,2283
160.8945,160.8805,160.876,160.95,2436
160.8815,160.886,160.835,160.903,1525
160.8855,160.954,160.868,160.967,1912
160.953,160.9885,160.929,161.0095,1788
160.988,161.047,160.948,161.0525,1699
161.0455,161.0855,161.0235,161.0895,1935
161.086,160.9475,160.9375,161.0895,2212
160.9485,160.895,160.8945,160.9495,2139
160.8945,160.901,160.868,160.925,2565
160.9005,160.8235,160.8145,160.9105,1775
160.824,160.8365,160.7755,160.8665,1674
160.839,160.812,160.788,160.869,1260
160.8125,160.795,160.78,160.856,1480
160.7955,160.7635,160.7545,160.8115,1165
160.765,160.786,160.734,160.812,1964
160.7865,160.656,160.648,160.787,2206
160.657,160.6655,160.6535,160.7035,1339
160.666,160.6485,160.6275,160.682,835
160.649,160.6955,160.649,160.7265,1675
160.696,160.6845,160.651,160.709,954
160.684,160.824,160.6835,160.8535,2207
160.8235,160.797,160.7885,160.8385,975
160.797,160.782,160.777,160.8275,1220
160.7825,160.682,160.682,160.789,1230
160.6825,160.7645,160.661,160.785,1164
160.765,160.7775,160.745,160.793,1195
160.777,160.8225,160.7545,160.825,1074
160.822,160.774,160.773,160.8405,1045
160.776,160.825,160.7585,160.8335,861
160.826,160.851,160.82,160.8575,734
160.8505,160.864,160.833,160.869,962
160.8635,160.8825,160.837,160.888,739
160.883,160.897,160.8715,160.919,596
160.898,160.9065,160.8685,160.916,689
160.907,160.912,160.897,160.9285,724
160.91,160.902,160.867,160.91,768
160.9025,160.8715,160.8345,160.9035,862
160.872,160.848,160.818,160.8745,435
160.847,160.9,160.8415,160.912,361
160.9005,160.864,160.852,160.9015,542
160.8645,160.8575,160.841,160.8755,782
160.858,160.786,160.774,160.863,859
160.787,160.7445,160.738,160.7885,505
160.744,160.6895,160.664,160.753,1002
160.689,160.6665,160.6245,160.693,1116
160.665,160.612,160.603,160.6665,473
160.6165,160.6555,160.5875,160.6695,704
160.655,160.701,160.6445,160.7045,958
160.7,160.7405,160.6695,160.748,984
160.741,160.689,160.673,160.7505,1131
160.6915,160.723,160.649,160.7255,550
160.724,160.7545,160.706,160.7595,654
160.755,160.7845,160.753,160.807,669
160.7865,160.815,160.768,160.8205,899
160.8145,160.8365,160.8025,160.842,627
160.835,160.8635,160.831,160.8635,461
160.864,160.793,160.777,160.8875,713
160.7935,160.8215,160.7805,160.832,787
160.822,160.8585,160.8175,160.865,690
160.859,160.7995,160.7985,160.86,494
160.7995,160.815,160.797,160.8225,648
160.816,160.8055,160.796,160.823,459
160.8045,160.824,160.803,160.825,261
160.8235,160.8485,160.822,160.859,535
160.849,160.852,160.825,160.8635,774
160.8525,160.8375,160.79,160.8545,1045
160.8365,160.8875,160.828,160.8935,984
160.886,160.8855,160.882,160.9075,662
160.8845,160.8925,160.872,160.9135,423
160.892,160.943,160.8855,160.9705,900
160.9425,160.9295,160.897,160.96,705
160.929,160.9575,160.9165,160.9685,713
160.9555,160.9575,160.9255,160.9715,613
160.9565,160.952,160.9485,160.9875,477
160.9515,161.033,160.946,161.039,557
161.0335,161.044,160.9985,161.063,792
161.0435,161.056,161.022,161.096,1132
161.0565,161.104,161.026,161.1345,727
161.105,161.1365,160.9845,161.1515,1126
161.1405,161.0965,161.0795,161.152,174
